id,artist,name,popularity
7DXXu7OsYGe6Ulq2eoIYzC,R3HAB,This Is How We Party - Cat Dealers Remix,59
6ZvLKwgPKlyZtDPkTWjPI7,Oliver Heldens,This Groove,71
23FHa9lYnG6Dr8OzombPkS,Valerie Broussard,Roots,69
4GQVsXO7jkxg43UmAd1Tbb,Vicetone,South Beach,62
7KbF6AdprOXEEHlsq11Z6d,Maluma,11:00 PM,89
2cYnZNzFRFK0H7vSNxPsUq,Anuel AA,Ella Quiere Beber - Remix,22
1c0hsvHLELX6y8qymnpLKL,Lunay,Soltera - Remix,89
224EVTFiLsdQignUFLvDeH,Dalex,Pa Mí - Remix,29
6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,Te Robaré,80
31UjYv5vLsDkzchJOtUMtW,Maluma,HP,36
0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,Desconocidos,81
5W83ErFkO3aKAIS1WMi6u0,Anuel AA,Secreto,83
7uH27oIt4a6cIFCA8ZPcyG,Ozuna,Baila Baila Baila,81
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix,87
6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva,81
4gqMVEJSaL5nNeKj5WmVoT,Pitbull,No Lo Trates,79
4bTZeO72FwMa6wKOiqoynL,Sech,Otro Trago - Remix,90
6rXxAohZzTDsP5KT3IDFIU,Prince Royce,Cúrame,79
4k9byIhs9ppbYWE22waJMB,Camilo,No Te Vayas,80
4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,Verte Ir,86
3g4UyIcQwutiG0TfW32GnX,Manuel Turizo,Esclavo de Tus Besos,77
24wIxeVejXRhYJPrOFpJbg,Alex Sensation,Pa' Lante,69
2ijef6ni2amuunRoKTlgww,Becky G,Sin Pijama,81
6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,Adictiva,79
6JqpFboOH2bq9pzaYbkKBn,Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),79
2fOjendzUzepHwR9QrVyYF,Becky G,La Respuesta,77
37eGbhE1xVFSvcKkqGb6i1,Sean Paul,Contra La Pared,82
5s8LepdwU0THzpd0M7nLsa,Ozuna,Te Soñé De Nuevo,81
116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),85
51uLQESb4VnYAbs5WtGxho,Yandel,En Cero,77
62E8JJRtwOwU85uup9C5Ox,Marc Anthony,Parecen Viernes,16
2D3z17LBMJ2HEHeBFFjTLi,J Balvin,Reggaeton,79
5uVgsAzjO6eJR06VPrqUga,Ozuna,Muito Calor,77
1kMUGCt7XLDc5Q64Vl0H8S,Residente,Bellacoso,81
5ldzmvKCSAT0BEeplaZYcS,Cruz,Ya No Soy Así,65
4YqCBC4FwzGXuhixt5cgmm,Ghetto Kids,Tra Tra Tra Remix,81
660eekzsNZ7sdATvfIsAkR,DJ Snake,"Fuego (with Sean Paul & Anitta, feat. Tainy)",78
59PYgzOiOjGDzjDT5N5oOX,Brytiago,Asesina - Remix,76
17G9G5tBsdzmKmoHIh00sX,Natti Natasha,Me Gusta - Remix,73
3Cq4jRxYpWHHgQGOaGZcMj,Becky G,MALA SANTA,73
1OUPXna2MCgAt3VNmXJBtg,Tropkillaz,Bola Rebola,78
3rPAD722s5FFNnwjC91t7Z,Anuel AA,Quiere Beber,15
4NGbpyKrKMlJX4kP8iTQFJ,Noriel,No Te Hagas la Loca,71
0GZxyos431Goi9L1BYaxTU,Juan Magán,Caliente,62
6U2NuJILEOEpW2tVCuqKHb,Daddy Yankee,Dura - Remix,74
6JjPBQfI2Y8nIjnm65X6Pw,Nicky Jam,X - Remix,74
6q8Lb50EtqNeeJXXe8mMAH,KAROL G,Culpables,75
6gokadtiVvFO0nuAoOLX98,Don Omar,Ramayama,71
7kuRvjpeUcn6qNV9IBXC2C,Cauty,Ta To Gucci (Remix),75
1khmgu0pveJbkbpbkyvcQv,Bad Bunny,La Romana,79
4dmrgNtjg0K9oreQvXAmI5,Marko Silva,La Vi,52
4MR1AZhe1p0zTuH2HGhX9L,Zion & Lennox,Guayo,76
6BXsbQvznvaZj3SbQhDjyp,Juanes,Querer Mejor - Sam Feldt Remix,52
6Rh1rwJagYUEbzoAXtu1LA,Justin Quiles,Comerte A Besos,18
1g2Z2lOrwayOzDqOc8EfbR,Farruko,La Cartera,79
6tlcsQaZmwhJjEd8cGCsMr,Marko Silva,Que te Enamore,54
58C6a2rC140eh9fkXIKgqS,Diana Ela,Contigo,57
6S5TzrDnSNzHwFArQVosrU,Mark B.,Hoy,57
7mFDv6NNIn7Iq5kzMmoTSG,J Alvarez,Me da Lo Mismo,67
2DFn7QiaiaNNWXuWLABatP,Lunay,Fin De Semana,73
5ufaGO2pqau0HGBLSSDdiW,El Freaky,A Mí Me Gusta,56
2rWqS3ftIPB9SrgZKwpGiX,Guaynaa,Buyaka,75
4rbVfArLBGLtpSBjgxNMgs,Jennifer Lopez,Medicine - Steve Aoki from the Block Remix,61
69XHHNUwwgm7I0dlfqaGJS,KAROL G,Bebesita,65
72Bea7DST6MdueMoUYZL80,Nacho,Mambo A Los Haters,53
0JxHWujXDT2CzLWlQXWEhE,Urba y Rome,Te Veo,66
0stKSegkdrfLTDvm5sIO38,Casper Magico,No Te Veo - Remix,78
5QhDqbqLk759MNSjegdlzw,BUNT.,Cuba (Tiene Sabor) [feat. Omara Portuondo],53
0maasxZd5vifqAQRl2zRJB,Türküm,POWER,60
3xBEwwc1zwGpOFtkp5HVkB,DJ Snake,Quiet Storm (with Zomboy),64
7wl9HVFHOGLyd35Zr5VZ2M,Bok Nero,Hood Anthem,59
5HrDKcCbir3Wh7quStaXxW,Party Favor,Gasoline,56
3z8zVIoNYehX3v2eYSEWpb,Borgeous,Bad Boi,58
4L302vPKtjDaRyiXumrCxn,INF1N1TE,Body Count,54
4cuFo47AC1DJktQX4pfFJy,1000volts,In America,55
5sITheNZPGfI1hQtAHkkOL,Onhell,Graveyard Shift,55
52YG0wPrGQlmaPIQtG2uxW,ReauBeau,Lately,52
23hjt7l3gVjOpDTHrLn8aa,BLVK JVCK,THVT SH!T,55
5KmoLn48pNGj0XeErPQOYt,SAYMYNAME,Boujee,50
1sI6fnTepUfYJtKmpZIX4V,Eptic,Power,57
51hSi1p7g2KdXg7fJA1Hgp,Bro Safari,The Drop,57
3HnXH0gCIXlHBb26TBVzUh,NXSTY,BANDS (NXSTY REMIX),51
5aZdKGLBJZDkGadhMhd0q5,So Dope,Whole Place Locked,53
47pgDM5iCb9PYyXYpOPFyF,JOYRYDE,WINDOWS FT. RICK RO$$,57
653ATn79JFLv4XE5B2A4D2,Bailo,Dash Race,52
0r0v060GKpseOx3zxy0d2b,Gentlemens Club,Money Talk,48
5qRUEyakcE4cKgxAFrokNm,NGHTMRE,BANG,59
11KDS4ZfPY3gnJIhHM8Z3m,Red Rat,Higher,53
1GbN0FZrpPz3ye9DpRJitK,Meaux Green,One in a Million,54
4KBxD8SRm7Z2YXOYQm2lqJ,Jphelpz,No Rivals,47
3n9iVMowTDkA4JZyIFNUiO,SAYMYNAME,Say My Name,53
3f5ZneYgGMnu1oLXcovM7e,Jayceeoh,Exodus,54
2V7nTRSHSdkj0QJcxp3Mfq,Broiler,ROCKETMAN,52
0bH5YzmIgaQ4ay1t89eMAh,JOYRYDE,YUCK,59
2gYUofi4dLuvv54fVSMXwf,ZEKE BEATS,Purple Haze,47
3YjK1xOCGcHcYHim5XboFB,NGHTMRE,Man's First Inhibition (feat. Kidd Keem),41
5rK0pyEObO4DBFLy682QvR,Future,Mask Off - Marshmello Remix,65
1coG30H5gED9tscKZookCC,Bassnectar,Illusion (feat. Born I),56
197kumpljRTCtPk8M4WYzu,Afrojack,Let It Rip - SLAY Remix,46
66R7rPKr6cODnizNJMCL5P,Borgeous,Another Day,52
46M3KFt2Aahvebp6O7zTBw,Virtual Riot,One Two,52
79szetO810NULq91m4aRrh,Spag Heddy,Reddy The Throne,50
0HPqvf4jsshZaigmATm29F,Ricky Remedy,Road Rage (Go Stoopid) [feat. Bok Nero],44
1GzeZBt9GXs9hAuopZGacR,Kanine,Point Em Up,53
2MKWm1YXp8MRV6JMDPyXp5,NGHTMRE,REDLIGHT - Crankdat Remix,49
0yaW3IyZpg1GRxT3yYJGnt,Tisoki,Relate - MATT DOE Remix,50
3muBQDekYAg7jm6hDu6R0Z,Tee Grizzley,First Day Out,75
1iOiwVWx7WggyyJA00Clj9,Badklaat,Purge,49
49v7kRlVxnwrrJzCRxeRXl,RL Grime,Undo - AWAY Remix,59
24ru0Kgrx8FGDX4N0cjJFd,Jayceeoh,Not At All (Yvng Jalapeno Remix),43
1sIzgIeM2kbssXgOpIAvl8,QUIX,Earthquake (feat. Bok Nero),46
2rOU98Cy13yvifhme0Ovn5,R3HAB,Rumors - R3HAB & Skytech vs. Marvelus Fame Remix,59
3Jn9sa1NMDRLMnJX1eGpBU,Deadlyft,Gainz,54
7iE1KCwyKPmfmNOxqSOODf,Yellow Claw,Public Enemy,59
5Y2BMC5VisPnAKSTrHf77I,1000volts,Power Up,46
7pwOBEDVO5UrxKjgP9rID2,Carnage,Gordo (feat. Rick Ross & Araabmuzik),47
76OSY26fhv9aJ0WZTezF34,Carnage,Bricks (feat. Migos),62
0mz8ZwZ5KwnO122kS4N0IL,Major Lazer,Know No Better - Doobious Remix,22
4JHfB0tPjE38N5KTSaX39I,KUURO,Can We Be Free,51
4lDYedHtcFwkMTVwpdSRUN,DJ Snake,No Option (feat. Burna Boy),63
7gkPG2e1tKqXJ8FPmqt3gB,GASHI,Turn Me Down - Dark Heart Remix,54
4CbIXloe1H9AcEo4gTzsLN,Big Ali,OXY,50
74egPO0ZDXAdyc2kX5vND6,Riot Ten,Act a Fool (feat. Bok Nero),42
2dDDwAvdVHHNTnfRFzGMgK,Dotcom,Gang Shit,53
5njLYm6bzPYxZHTG0BA2SO,E.P.O,Chapo,48
3wAbP40X5P9EVWkwmszInb,Yo Gotti,Rake It Up - Diplo & Party Favor Remix,64
10MLHY81Gd0yWbmX6jGWk4,4B,Blackout,37
6mCqxnyOhr4tHMbRbQL4Yn,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",33
3NVYXqjBYy5caVac5RRNxj,Türküm,MIND OF A GENIUS,52
2tbvAGoLMQgjvfgW7naBiE,The Game,El Chapo,62
0dvu4Irbq0SM5BWny30rRR,GASHI,Disrespectful,2
10sVJpsoTxf0CGp9LhSQJU,RL Grime,Take It Away - Alexander Lewis Remix,52
5LCaw96SsbpHAQFAcbFwbI,Boombox Cartel,Moon Love,63
5blgGSISAzYnuX6ONoSQD6,Cheat Codes,Boing Boing (feat. The Seige),53
6GAhe3wXCDJP1RK5lZLyjX,Flosstradamus,Came Up,63
6rv93pYJSTtReQIuwcCYvm,Boombox Cartel,NEW WIP,58
7DF1uR94Djgwngt6pOiyNW,Drama B,Stature,50
76I3PmbGZazzNlEwlp1y85,Zomboy,Lone Wolf,62
7sSAk9HyJr4Kgd3reij1ys,RL Grime,OMG - MYRNE Remix,50
3XlE3WjRoBtKi4FDewrBim,Steve Aoki,Kolony Anthem (feat. ILoveMakonnen & Bok Nero),0
621IleBoG6siq0P2UqRPE2,Jayceeoh,Bands Bands Bands,41
1Z3mmjXCO6hplvu6l6JVoY,Fabian Mazur,The Groove,57
5e43tWgtbfuIiHQkHve7Hu,Carnage,Bimma,46
6ghSZLNbLKVwmSgD9b9y1Y,BLVCKLIST,VSOP,49
6lwxNGjvD1pFlXyNI2h9aH,Flosstradamus,2 MUCH (feat. 24hrs) (feat. 24hrs),49
6qfXRudT5KuBbaVlH6T7Ws,A-Trak,Ray Ban Vision - Casper & B. Remix,49
4NXGz1l3StIOzPxAxnm9Wr,Skan,Can't Give It Up,51
2quJfGTjAe7KtJ7o57U9UT,DISTO,Can't Lose,51
2Exh8W2Mwd9Jwd9k4dqHs1,Party Favor,Wait A Minute,52
57Y16Yl1Ocu9WC837zQJz1,Borgore,Gore On The Dancefloor,52
6z7eegTv46kk45ZnjHcnZD,Jayceeoh,Not At All,47
76XUckjsHrXw55SValQ9pJ,AJ Salvatore,Realms,51
3EBqovY8cjouAYyrWRUcFN,Holly,TILL I DIE,47
5kv8bXGdF0WG71Y3WyuVL9,Naderi,Too Much Smoke,25
16mHZFOV7Wnr1yMW3PZ55D,Bok Nero,Fvcken Greatest,40
5cNq1c5DqWct55tJ0hZc4U,Unknown Brain,War Zone,59
4G7zxD9wKSKeAEjbKF0fHs,Party Favor,Work It Out,58
2wOVXsIRIoniqipE9I5ZVx,Rita Ora,Only Want You - Sam Feldt Remix,65
6f807x0ima9a1j3VPbc7VN,Ed Sheeran,I Don't Care (with Justin Bieber) - Loud Luxury Remix,69
4ciBIS83LHQpKf4noVKP51,Drax Project,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,43
14nIFzHQf1OBWf6VHVR8DF,Jonas Blue,Wherever You Go,27
0byab45cmZntz74RxcASrf,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,11
06BrHnTVDOydsfg0LZ6mQb,Khalid,Talk - Alle Farben Remix,59
7EHCt2jdVwHp557sfMPosf,MOTi,Found Love (feat. Lovespeake),61
1IXGILkPm0tOCNeq00kCPa,Shawn Mendes,If I Can't Have You - Gryffin Remix,70
3jwQwGVERUXo7eaAgL1xAo,Ellie Goulding,Sixteen - Don Diablo Remix,69
0GRoERSBBky3YgdKW2w2Vc,Don Diablo,Brave,70
7FjZU7XFs7P9jHI9Z0yRhK,NOTD,So Close,82
2pMntGuRgHAHVtrpC6kgGy,Andy Grammer,Don't Give Up On Me,24
0jlpHhGUFn4aAWLsRRnwep,Sam Feldt,Magnets (feat. Sophie Simmons),64
0JumfyG7GUshFjxouEXwhw,James Arthur,You Deserve Better - Andrelli Remix,56
1FlIzyCvRFQUE4pc7PiaIo,Panic! At The Disco,High Hopes - Don Diablo Remix,63
1IjuevPDJ8Sa97wFwQ5j4V,Marshmello,Happier - Frank Walker Remix,54
3Iee2uf8UXOrOupQzfs1z5,Gryffin,Remember (with ZOHARA),13
19TOAlTFq0NDHvUPQR0tkr,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,72
1YSwQvw1NrEPfA0j1iY8eV,Alok,All The Lies - Toby Romeo Remix / Radio Edit,57
1k08GK7ox8SDmEMvn81TwU,P!nk,Can We Pretend (feat. Cash Cash) - Sigala Remix,59
2OAylPUDDfwRGfe0lYqlCQ,Katy Perry,Never Really Over - R3HAB Remix,64
4Nu8sEejt46770gDUvFcrF,Dan + Shay,Tequila - Robin Schulz Remix,56
6dX62wjTHi9F1srVTjV89X,Why Don't We,8 Letters - R3HAB Remix,3
3sHuIjfAzluc6S9cXoqfqC,Steve Aoki,Let It Be Me,32
3TjLsDgL0bTbSQIF6M5Ki8,David Guetta,Say My Name (feat. Bebe Rexha & J Balvin) - Lucas & Steve Remix,67
4huh5oqBz9RkgpzAkyuEAs,Hardwell,I'm Not Sorry,38
5YN0zHycJ0Yxz31A5QsVov,Martin Garrix,These Are The Times (feat. JRM),73
3eW2EDwNRAiQKkgom96dUa,Hardwell,Summer Air (feat. Trevor Guthrie),42
5Qnk8vP5g9l5SDQKU3qyYQ,Borgeous,Leave,59
6DrjofzZm5s8xpMn4IBMyI,Charlie Puth,The Way I Am - Eden Prince Remix,50
3N9YuL395rE4qNyHMsvOWC,NOTD,I Miss Myself - R3HAB Remix,59
7r4nPsLToVIPdsiEeZKF6Y,Jess Glynne,Thursday - Nicky Romero Remix,54
7nbVbGjifh0m2fhPYqcI1R,Ava Max,Sweet but Psycho - Morgan Page Dance Remix,65
4d3cCNTG3PUgWhPButc4N7,JP Cooper,Sing It With Me - Embody Remix,53
06Z7Hy2LUzbcSFmWzwkun1,Tyler Shaw,With You - Frank Walker Remix,52
2YNVpj4AfBb3HN1QTqEcVB,Vicetone,Something Strange,60
5qiQbOa6AFEO3P111y9Jry,Mabel,Mad Love - Blinkie Remix,63
108r6pnZHStBIktpyyps9w,Alesso,TIME,62
4WOlGxV92vvLAPdBtVVB9K,SJUR,Blame It On Me (feat. Peg Parnevik),58
1MgpEKnO6sgMTb5zumAsgn,Syn Cole,Discovery,57
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well,78
3DGar7krWlmrXRFHBcQF6z,Kris Kross Amsterdam,Whenever (feat. Conor Maynard),77
0IyiRX885cxfOKxQnLkjvW,Sultan + Shepard,Where Are You? (feat. Andreas Moss),37
6lZe9DbvrcHZ3Ot2O9BPRc,Cheat Codes,Feeling of Falling,66
0v3BMLcwUmAwyqJaf5997o,Sigala,Just Got Paid,72
77TT8Xvx637TpzV8kKGkUw,David Guetta,Titanium (feat. Sia),67
5vfJeS5sIkvmsrhOXnC9Pk,Erik Hassle,Natural Born Lovers,55
7I2VTeOXEXJhkyQ8yYR8gS,Electric Guest,This Head I Hold,52
0UyQ9TuZ1lG6eJi4eRKDfO,Basement Jaxx,Good Luck (Feat Lisa Kekaula),58
0JmGVy7IzUM27My3UuEOOZ,Keri Hilson,Knock You Down,67
3XNqmhYrChOyqSZOy3flg7,All-4-One,Say What You Want To,53
3twQx3psUMJKj4wna5d1zU,Fetty Wap,Trap Queen,51
62M9yafZsSRzlsphzeJPGo,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),66
2wA4C7X7O9hMjuemyHwLgd,Ellie Goulding,On My Mind,8
6KCU2PmHHDFbSMVfPlRB5y,The Big Pink,Hit the Ground (Superman),52
2Lg4kvhOrPhpGEZmSe7VAN,Nelly,Country Grammar (Hot Shit),14
0xBIkG5w87D9BqtqnhoyHj,Ella Eyre,If I Go,6
4FDjkgw75Lr0VEx5vOTGCk,Maroon 5,Harder To Breathe,14
6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,81
1FSWSs9CL01RCYxXtm08Rf,Olly Murs,Dance with Me Tonight,68
7GUVaGNiu11HXN2aqF6Rir,Phoenix,Lasso,5
08KyjbAXbJl0EdtTi7GH3x,Celeste Buckingham,Run Run Run,53
2kzawn2wL8qh7f3KxKFzjT,SoMo,Bad Chick,3
71N5U2T2S6QT4uCCKa3KLr,Bad Bad Hats,It Hurts,51
3zkWCteF82vJwv0hRLba76,Shawn Mendes,Stitches,78
5L95vS64rG1YMIFm1hLjyZ,Bleachers,Rollercoaster,65
5b88tNINg4Q4nrRbrCXUmg,Pharrell Williams,"Happy - From ""Despicable Me 2""",76
7LeIYh4gDj5l8mJ7kNsHIv,Great Good Fine Ok,Take It or Leave It,53
77w4HJEAGzRwHTapyXjFl1,Passenger,Holes - Radio Edit,51
1vWGa8yC21ZELs9dAhiC2Q,Ellie Goulding,Starry Eyed,48
6Oyn3Rj6ZxTcvW1DaLnI3S,The Ting Tings,Be the One,40
0cO3nUJorGtqyk3vE4nJGa,SAYGRACE,Dirty Harry,50
5jrdCoLpJSvHHorevXBATy,Katy Perry,Dark Horse,78
2IOvJJrN6RajoMOd9TyGra,Dan + Shay,Road Trippin',59
3D5Vb7piEZ4BecoCXXjLvL,Old Dominion,Shut Me Up,2
47cXxDVpagtcmtnmJep7NT,Aloe Blacc,Can You Do This,3
5d3HKoKvqtN0gRDjt3RcBL,Atlas Genius,All These Girls,48
46FDaONYM0jiJWTBIQCLUB,FLETCHER,War Paint,57
53Y3z7kPzelQbBnhysjzlw,WALK THE MOON,All Night,55
7igaqCrSO6YCscHDdzXlMF,Joss Stone,Molly Town,40
7yVzayuhgeqwVYTdecNop2,R. City,Don't You Worry,48
5JLv62qFIS1DR3zGEcApRt,Katy Perry,Wide Awake,68
5y20ik4oFXCIg1santQtWl,Eric Hutchinson,A Little More,3
74wII7ftBauQJAqUMksJ1J,Maroon 5,Visions,3
4Wvr1YaxNsCujq77dKujys,The Bravery,Believe,59
005JfkAhvs05PiQLUb2Iuf,Train,I Got You,3
4w9LtJn74XQhsHD1zAHnzY,Dan + Shay,Show You Off,59
37BYBOeSUJ1vZXvNeXOtqq,Beck,Girl,2
1inG2cgfeGVBsTCcmMIv0e,La Roux,In For The Kill,7
00BuKLSAFkaEkaVAgIMbeA,Lady Gaga,Telephone,11
65YThnxDm8OZPT6vdSwqbT,Kat Graham,Power,47
3FTyr2M2y5D2jjOStBGutn,Katy Perry,If You Can Afford Me,44
7vzKdIfbDPMbmfzAoQgf3L,The Band Perry,Live Forever,2
181et0vFXyYRBakBOqhJSf,Brett Dennen,Sydney (I'll Come Running),2
3RBLfzw7SoyiAcOncA37De,WALK THE MOON,Come Under the Covers,10
4DDzkbIwmJVAAo1yJmr5V1,Craig David,7 Days,14
2wQVmS0j4xcSbEK8CLEgwz,J. Cole,Born Sinner,61
3qL2jwvsVpY4hmek3t5ahn,Smith Westerns,Weekend,2
0Dv4DdNy1xnhNcCd9YVoiH,The Script,No Good in Goodbye,60
6wNCdMW82LwJgFrnGqLhpJ,Death Cab for Cutie,The Ghosts Of Beverly Drive,58
0ScgmigVOJr2mFsAtwFQmz,The Flaming Lips,Fight Test,56
6V1hifeDLaVLiwq27bRXF0,Royal Tailor,Got That Fire,48
0NdEFLohwfZpyncrBCq1ZY,Toya,I Do!!,49
66Cl8DBb0lN92Zxc6DuzRe,Angel Haze,Moonrise Kingdom,1
0icgqJ0w9uKcxKkTRG262L,Macklemore & Ryan Lewis,Starting Over (feat. Ben Bridwell),53
3bzKkM0as03927IUaPydk5,Here We Go Magic,How Do I Know,1
00Tg4l9jUjfc6kwwhHPq7a,Urban Cone,Weekends,1
3CgZCQyuyxHRMWB9BTwmni,Frank Ocean,Swim Good,67
7N3PAbqfTjSEU1edb2tY8j,Van Halen,Jump - 2015 Remaster,79
2SiXAy7TuUkycRVbbWDEpo,AC/DC,You Shook Me All Night Long,79
39shmbIHICJ2Wxnk1fPSdz,The Clash,Should I Stay or Should I Go - Remastered,80
3rdxvEfBp86WNcRDLaFEk9,Whitesnake,Here I Go Again 87 - 2007 Remastered Version,16
4aWn4NHlELpOehxsBaQeoe,Simple Minds,Don't You (Forget About Me),66
4nuUssdgKFy2QyYHHNkZQW,U2,Sunday Bloody Sunday - Remastered 2008,66
4MhTFsyqIJnjsOweVcU8ug,Guns N' Roses,Sweet Child O' Mine,23
2ZSCy3P1QzpJySCWA6NRIU,KISS,I Was Made For Lovin' You,23
0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,82
3MRQ3CSjoiV1HFil8ykM9M,U2,I Still Haven't Found What I'm Looking For - Remastered 2007,60
4yqtwO7MQIIXqoiRBPHAgR,Dire Straits,Money for Nothing,63
57JVGBtBLCfHw2muk5416J,Queen,Another One Bites The Dust - Remastered 2011,76
5tVA6TkbaAH9QMITTQRrNv,Tom Petty,Free Fallin',77
4Jdr7BkpqkkUwl2pFR0yVj,U2,Pride (In The Name Of Love),49
1BY1Vd2Bt6JPOhMvsIwtVv,Billy Idol,Dancing With Myself,70
5eU8qMd0TpaLqTGDZJaLDs,INXS,Need You Tonight,66
5RHG4SQ6iJ1qQJmt3EFJCX,Twisted Sister,We're Not Gonna Take It,60
72hcFp4tYkd3dbNA9dZ3Pv,Bon Jovi,Bad Medicine,69
7h1YqA5MZrRxmkUFpukRcp,U2,Where The Streets Have No Name - Remastered,59
6gQUbFwwdYXlKdmqRoWKJe,Aerosmith,Dude (Looks Like A Lady),72
03Z0v1NYSk186ajlxqHSx4,INXS,New Sensation,48
0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born in the U.S.A.,76
4D01oA1mGouaAT7fubvKRT,U2,Desire,67
2abfaXRfvXr9ErmI8oqz4g,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),54
5izGeTxueiFX1UPFGohY9w,Robert Palmer,Addicted To Love,68
0HEmnAUT8PHznIAAmVXqFJ,George Michael,Faith - Remastered,76
0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,Runaway,70
05RgAMGypEvqhNs5hPCbMS,Van Halen,Panama - 2015 Remaster,75
1S2yXfKjH5S14W5ga1m0nD,Billy Idol,Rebel Yell,13
3vV3cr2TpPqFk07zxYUbla,Quiet Riot,Cum on Feel the Noize,70
7o7E1nrHWncYY7PY94gCiX,The Buggles,Video Killed The Radio Star,71
4gvea7UlDkAvsJBPZAd4oB,Don Henley,The Boys Of Summer,77
2sXp9Qmvc7mRaDBjBgcGGi,The Police,Every Breath You Take - Remastered 2003,26
1QFh8OH1e78dGd3VyJZCAC,The Cure,Boys Don't Cry,75
2DyHhPyCZgZzNXn1IrtsTu,Journey,Any Way You Want It,65
39lSeqnyjZJejRuaREfyLL,Duran Duran,Hungry Like the Wolf - 2009 Remaster,73
4ha9ajL4Kz98uldAfuos6p,U2,With Or Without You - Remastered,61
1iQpStZpzBb5TOuTDKJKdj,Alice Cooper,Poison,61
0PdM2a6oIjqepoEfcJo0RO,Def Leppard,Pour Some Sugar On Me - Remastered 2017,76
4blsgJTKfFehcYdPvPkNoM,Iggy Pop,Real Wild Child (Wild One),14
5xQS3BaNZDrltmswg7B8YD,R.E.M.,Stand - Remastered,10
2JS1iE5A5RHvUPH5Zl9jlF,Iron Maiden,Run to the Hills - 1998 Remastered Version,19
44hOGg1uFg1XJZGZYNwYmM,Soft Cell,Tainted Love,18
1xShPgQbOUa98avWJQFDBY,Depeche Mode,Personal Jesus - Original Seven Inch Version,63
7HKxTNVlkHsfMLhigmhC0I,Blondie,Call Me,67
4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,81
5VB2p0S9jlSXEUNT5wckIQ,Frankie Goes To Hollywood,Relax,13
1KSkVwl54ghzE1jSbsVNBr,The Cure,Just like Heaven - 2006 Remaster,50
4KfSdst7rW39C0sfhArdrz,Heart,Barracuda,75
0F0MA0ns8oXwGw66B2BSXm,David Bowie,Let's Dance - 1999 Remaster,50
43GS3mtezoIFiuIZCLLiDY,Poison,Every Rose Has Its Thorn - Remastered 2003,72
5xLyTbCFONUGUuG0LtUxjn,Mötley Crüe,"Girls, Girls, Girls",72
64F1ojnPPiJiFZtYQtHB7r,Survivor,Eye of the Tiger,58
5NIPsWpDjJTFBoPxCUUeXp,Guns N' Roses,Welcome To The Jungle,20
1kDWbI0qgA2a11idtF2xNx,A Flock Of Seagulls,I Ran,57
3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown,76
0EMmVUYs9ZZRHtlADB88uz,Dexys Midnight Runners,Come On Eileen,24
5NLuC70kZQv8q34QyQa1DP,Beastie Boys,Fight For Your Right,69
2b9lp5A6CqSzwOrBfAFhof,Ozzy Osbourne,Crazy Train,78
0U3qE9oCc3rYnu3hRGfjIg,Guns N' Roses,You Could Be Mine,3
5O4NFbDqJ8SOfbjnIhdPDt,Men Without Hats,The Safety Dance,60
4lRdpZYTwaPpuKpquO6bo3,Run–D.M.C.,Walk This Way,58
4ReyTz0y3TGkX48wO3Llot,Faith No More,Epic,70
7FlwylpJSe3ea6m1IrkizS,Pet Shop Boys,West End Girls - 2001 Remaster,59
3xGUsy7FZIOibMKrQGFnRH,Mötley Crüe,Dr Feelgood,34
2hvOsGJc6qll4WzW8Ljqc3,Pretenders,Brass in Pocket - 2006 Remaster,66
1HlGblweLq0eAwnb0NY1EQ,Skid Row,18 and Life,61
1Z6lKdYhwp8WYoBqGCKxlM,Poison,Unskinny Bop,62
6EPRKhUOdiFSQwGBRBbvsZ,Motörhead,Ace of Spades,76
6EUumCXY2GwkIKcuVGfJyM,Rick Springfield,Jessie's Girl,10
51H2y6YrNNXcy3dfc3qSbA,Prince,When Doves Cry,72
2HXixVqzzm9rEUIMAWzshl,Joan Jett & The Blackhearts,I Hate Myself for Loving You,68
2m1hi0nfMR9vdGC8UcrnwU,blink-182,All The Small Things,80
